modid,type,id,source_file,jar_file,confidence,notes
aether_redux,advancement,aether_redux:recipes/building_blocks/sentry_pillar_from_sentry_stone_stonecutting,data/aether_redux/advancements/recipes/building_blocks/sentry_pillar_from_sentry_stone_stonecutting.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/shell_shingle_slab,data/aether_redux/advancements/recipes/building_blocks/shell_shingle_slab.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/shell_shingle_slab_stonecutting,data/aether_redux/advancements/recipes/building_blocks/shell_shingle_slab_stonecutting.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/shell_shingle_stairs,data/aether_redux/advancements/recipes/building_blocks/shell_shingle_stairs.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/shell_shingle_stairs_stonecutting,data/aether_redux/advancements/recipes/building_blocks/shell_shingle_stairs_stonecutting.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/shell_shingle_wall,data/aether_redux/advancements/recipes/building_blocks/shell_shingle_wall.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/shell_shingle_wall_stonecutting,data/aether_redux/advancements/recipes/building_blocks/shell_shingle_wall_stonecutting.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/shell_shingles,data/aether_redux/advancements/recipes/building_blocks/shell_shingles.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/sporing_blightwillow_wood,data/aether_redux/advancements/recipes/building_blocks/sporing_blightwillow_wood.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/stripped_blightwillow_log_wall,data/aether_redux/advancements/recipes/building_blocks/stripped_blightwillow_log_wall.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/stripped_blightwillow_wood,data/aether_redux/advancements/recipes/building_blocks/stripped_blightwillow_wood.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/stripped_blightwillow_wood_wall,data/aether_redux/advancements/recipes/building_blocks/stripped_blightwillow_wood_wall.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/stripped_cloudcap_hyphae,data/aether_redux/advancements/recipes/building_blocks/stripped_cloudcap_hyphae.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/stripped_cloudcap_hyphae_wall,data/aether_redux/advancements/recipes/building_blocks/stripped_cloudcap_hyphae_wall.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/stripped_cloudcap_stem_wall,data/aether_redux/advancements/recipes/building_blocks/stripped_cloudcap_stem_wall.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/stripped_crystal_wood,data/aether_redux/advancements/recipes/building_blocks/stripped_crystal_wood.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/stripped_fieldsproot_wood,data/aether_redux/advancements/recipes/building_blocks/stripped_fieldsproot_wood.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/stripped_glacia_wood,data/aether_redux/advancements/recipes/building_blocks/stripped_glacia_wood.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/building_blocks/veridium_block,data/aether_redux/advancements/recipes/building_blocks/veridium_block.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/combat/enchanted_ring,data/aether_redux/advancements/recipes/combat/enchanted_ring.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/combat/feather_of_warding,data/aether_redux/advancements/recipes/combat/feather_of_warding.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/combat/ring_of_wisdom,data/aether_redux/advancements/recipes/combat/ring_of_wisdom.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/combat/sentry_ring,data/aether_redux/advancements/recipes/combat/sentry_ring.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/combat/shroom_ring,data/aether_redux/advancements/recipes/combat/shroom_ring.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/combat/snailshell_shield,data/aether_redux/advancements/recipes/combat/snailshell_shield.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/combat/spear_of_the_blight,data/aether_redux/advancements/recipes/combat/spear_of_the_blight.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/combat/veridium_dart,data/aether_redux/advancements/recipes/combat/veridium_dart.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/combat/veridium_dart_shooter,data/aether_redux/advancements/recipes/combat/veridium_dart_shooter.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/combat/veridium_sword,data/aether_redux/advancements/recipes/combat/veridium_sword.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/crystal_log_wall,data/aether_redux/advancements/recipes/crystal_log_wall.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/crystal_wood_wall,data/aether_redux/advancements/recipes/crystal_wood_wall.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/blightmoss_carpet,data/aether_redux/advancements/recipes/decorations/blightmoss_carpet.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/blightwillow_fence,data/aether_redux/advancements/recipes/decorations/blightwillow_fence.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/blightwillow_hanging_sign,data/aether_redux/advancements/recipes/decorations/blightwillow_hanging_sign.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/blightwillow_leaf_pile,data/aether_redux/advancements/recipes/decorations/blightwillow_leaf_pile.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/blightwillow_sign,data/aether_redux/advancements/recipes/decorations/blightwillow_sign.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/cloudcap_fence,data/aether_redux/advancements/recipes/decorations/cloudcap_fence.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/cloudcap_hanging_sign,data/aether_redux/advancements/recipes/decorations/cloudcap_hanging_sign.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/cloudcap_sign,data/aether_redux/advancements/recipes/decorations/cloudcap_sign.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/crystal_fence,data/aether_redux/advancements/recipes/decorations/crystal_fence.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/crystal_hanging_sign,data/aether_redux/advancements/recipes/decorations/crystal_hanging_sign.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/crystal_sign,data/aether_redux/advancements/recipes/decorations/crystal_sign.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/enchant_crystal_sapling,data/aether_redux/advancements/recipes/decorations/enchant_crystal_sapling.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/fieldsproot_fence,data/aether_redux/advancements/recipes/decorations/fieldsproot_fence.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/fieldsproot_hanging_sign,data/aether_redux/advancements/recipes/decorations/fieldsproot_hanging_sign.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/fieldsproot_sign,data/aether_redux/advancements/recipes/decorations/fieldsproot_sign.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/fungal_carpet,data/aether_redux/advancements/recipes/decorations/fungal_carpet.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/gilded_leaf_pile,data/aether_redux/advancements/recipes/decorations/gilded_leaf_pile.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/glacia_fence,data/aether_redux/advancements/recipes/decorations/glacia_fence.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/glacia_hanging_sign,data/aether_redux/advancements/recipes/decorations/glacia_hanging_sign.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/glacia_sign,data/aether_redux/advancements/recipes/decorations/glacia_sign.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/golden_leaf_pile,data/aether_redux/advancements/recipes/decorations/golden_leaf_pile.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/jellyshroom_fence,data/aether_redux/advancements/recipes/decorations/jellyshroom_fence.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/jellyshroom_hanging_sign,data/aether_redux/advancements/recipes/decorations/jellyshroom_hanging_sign.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/decorations/jellyshroom_sign,data/aether_redux/advancements/recipes/decorations/jellyshroom_sign.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/enchant_purple_crystal_sapling,data/aether_redux/advancements/recipes/enchant_purple_crystal_sapling.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/fieldsproot_log_wall,data/aether_redux/advancements/recipes/fieldsproot_log_wall.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/fieldsproot_wood_wall,data/aether_redux/advancements/recipes/fieldsproot_wood_wall.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/food/blueberry_bagel,data/aether_redux/advancements/recipes/food/blueberry_bagel.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/food/blueberry_pie,data/aether_redux/advancements/recipes/food/blueberry_pie.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/food/enchanted_blueberry_pie_enchanting,data/aether_redux/advancements/recipes/food/enchanted_blueberry_pie_enchanting.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/food/oatmeal,data/aether_redux/advancements/recipes/food/oatmeal.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/food/vanilla_swet_jelly,data/aether_redux/advancements/recipes/food/vanilla_swet_jelly.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/food/wynd_bagel,data/aether_redux/advancements/recipes/food/wynd_bagel.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/genesis_dark_gummy_swet,data/aether_redux/advancements/recipes/genesis_dark_gummy_swet.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/glacia_log_wall,data/aether_redux/advancements/recipes/glacia_log_wall.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/glacia_wood_wall,data/aether_redux/advancements/recipes/glacia_wood_wall.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/golden_gummy_swet,data/aether_redux/advancements/recipes/golden_gummy_swet.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/golden_swet_jelly,data/aether_redux/advancements/recipes/golden_swet_jelly.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/jellyshroom_hyphae_wall,data/aether_redux/advancements/recipes/jellyshroom_hyphae_wall.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/jellyshroom_stem_wall,data/aether_redux/advancements/recipes/jellyshroom_stem_wall.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
aether_redux,advancement,aether_redux:recipes/misc/blast_raw_veridium,data/aether_redux/advancements/recipes/misc/blast_raw_veridium.json,aether-redux-2.0.19-1.20.1-neoforge.jar,medium,advancement
